# channels number
2
# samples number
6000
# sampling rate
1
# start date
01-01-0001
# start time
00:00:00.000
# channels names
Model_10_1;Model_11_1
4.109544 1.960967
4.838961 1.977446
5.746492 2.336411
4.609925 2.196667
3.395868 1.935255
5.957508 1.679606
4.150769 2.070143
4.115578 1.957087
5.646191 2.172219
5.460703 1.925801
3.06868 1.93606
4.806609 2.149109
4.936898 2.411813
5.512529 1.998444
3.124238 1.786824
5.830773 2.603007
5.484926 2.036002
5.064687 2.142152
4.858734 1.702196
4.43045 1.92048
3.67122 2.291003
5.8074 2.188807
3.782649 1.93234
4.434111 1.939245
4.9914 1.675877
4.999817 1.956474
4.267316 1.853294
5.955378 2.151591
5.635422 2.240503
3.00728 2.312463
5.807721 2.082605
5.626015 2.177596
4.358776 2.095061
5.271416 2.477895
3.089696 1.628292
5.985961 2.023335
5.662215 1.767166
3.979995 1.779127
5.871243 1.814346
3.794227 1.993075
5.422578 2.413933
3.086788 1.932997
4.872226 1.824777
5.551353 2.161792
4.456779 1.972305
5.636486 2.08515
5.794097 2.187402
3.748431 1.865378
5.985737 1.824494
4.81389 1.836458
5.458255 1.881471
3.240252 2.201717
3.288043 2.196983
5.856725 1.773725
3.919013 2.051083
4.302144 1.880587
4.056312 1.514094
4.312382 1.814772
5.618525 1.561393
4.396051 1.634198
4.690192 2.289929
4.195391 2.108082
4.480155 2.231504
5.63891 2.004225
5.652982 1.659724
3.442664 1.789824
3.447833 2.009618
5.665482 2.444628
5.422834 2.023838
3.138277 1.686928
3.168559 1.581078
4.50493 2.138106
5.193444 1.848621
4.064507 1.467131
5.007872 1.896348
3.584432 1.924724
3.935174 2.438266
4.231296 1.976379
5.977333 1.512968
5.354915 2.023718
5.20572 1.521722
3.518886 2.146651
5.96964 2.067973
3.821532 2.5639
3.549025 2.185136
5.567469 2.275205
5.337972 1.820067
4.502051 2.08792
4.352404 1.766391
4.787552 1.782041
4.92965 2.018177
4.349833 2.247397
4.361471 2.320746
4.475193 1.896663
5.104036 1.835061
4.227187 2.141777
4.606632 1.70483
5.233315 1.957474
5.898371 2.090941
4.014114 1.848184
5.188653 2.005146
3.128615 1.916839
4.325597 1.473366
5.84746 1.751164
4.645331 2.283309
3.953325 2.376111
4.046808 1.921639
5.223536 2.327937
3.848853 2.243867
3.334581 1.860746
3.36697 2.21433
5.825016 2.345991
4.335049 1.94328
3.26361 2.243531
5.190331 1.703508
4.171306 1.915828
4.22575 2.116168
3.658623 1.654612
5.089885 2.150579
3.085513 1.939927
4.104692 1.814475
4.945781 1.896866
4.313078 2.196791
3.635282 2.018637
4.208627 1.992617
4.818726 2.218543
3.14346 2.389234
3.718251 1.679415
4.960471 1.834663
3.780685 1.818099
4.977799 1.912907
4.701859 1.808469
4.332924 1.652741
4.963218 1.64991
3.166262 2.037585
5.077105 1.987662
5.193288 2.290144
3.12218 2.148313
5.176201 2.458755
5.595701 2.066447
4.520661 1.632013
3.114435 2.173538
3.653199 2.442648
4.017823 2.133879
4.420582 2.127861
5.104634 1.775304
3.014784 1.964943
4.097861 1.95471
5.284862 1.736201
3.93273 2.033518
3.001436 2.084693
3.948009 1.913351
3.14343 1.911665
5.812858 2.009256
5.909422 1.968959
3.242872 1.96916
4.815537 2.15505
3.690315 1.943885
4.638833 2.087162
5.826605 1.871486
3.809864 2.068984
3.328556 2.341141
3.263066 1.788544
3.068167 2.037428
4.356781 2.063199
4.665112 2.129749
4.492092 2.062203
5.371831 2.324086
3.097347 1.948916
3.113226 1.621583
4.978018 2.117874
4.10357 2.018034
4.482422 2.339164
5.494185 2.269114
4.564852 1.548427
3.990257 2.155173
4.292583 1.967668
3.295255 1.851498
5.2147 2.455234
5.103993 2.196449
4.803942 1.750756
5.045599 2.066298
4.43339 2.141229
4.027741 2.068478
3.779249 1.494171
4.02979 1.616257
4.558428 1.86184
4.520067 1.622902
5.053796 1.50245
5.92339 2.066012
3.261568 1.933786
4.502973 1.648987
4.483347 1.608804
5.349596 1.891952
4.785836 1.763644
4.192105 1.677355
5.85137 2.156912
3.585031 1.86395
5.661041 2.261295
5.75547 1.754242
3.612542 2.144395
3.642953 2.410226
4.000513 1.435044
5.171635 2.247187
4.954712 1.641269
4.897866 2.414521
5.465587 1.540553
3.649245 1.971883
4.248006 1.759958
4.919166 2.28088
4.950289 1.449768
4.520282 2.039635
4.475615 2.129488
5.53484 1.886017
4.022663 1.712671
4.764265 1.634951
4.895166 1.76322
5.235324 1.886275
5.288918 2.075188
3.326991 2.190998
3.106683 1.983572
5.972024 1.686991
3.318034 1.837115
3.173957 2.010275
5.851659 1.933247
3.475044 2.365843
5.620224 2.448165
5.132827 2.111069
3.708349 1.863271
3.372747 1.851741
4.138887 1.891936
3.707551 2.234539
3.634214 2.293258
5.45923 2.418249
4.491451 2.36264
4.160989 1.745037
4.045086 2.232219
5.261755 2.160437
5.073029 2.002684
4.881383 2.515569
4.564204 1.427274
3.909183 2.029879
3.272061 1.650756
3.134631 2.000963
3.973101 2.304518
4.741286 2.209918
3.027358 2.031457
4.948507 1.948344
4.326932 2.398203
3.021571 1.603496
5.296938 2.276097
3.616045 2.202066
4.296113 2.177888
5.33405 2.103996
5.648787 2.441518
3.640518 1.624038
3.324919 2.37864
3.826556 2.084867
5.319977 2.101301
4.479668 1.80886
5.277642 2.05489
3.332759 1.869007
5.940897 1.893148
3.875259 2.246035
3.780279 1.486297
4.242738 2.37851
3.886068 1.917119
5.016385 1.749356
4.043389 2.245731
5.861674 1.891282
3.719179 1.551138
5.633412 1.98437
3.162296 1.956306
3.407535 2.118428
4.762788 2.405259
5.1975 1.453328
5.699964 2.268716
3.183404 2.135537
5.200856 1.597882
4.110373 2.406394
3.447686 2.132954
3.671716 2.283775
3.805895 2.011397
3.686777 2.023438
4.075809 1.708387
3.522841 1.871926
5.411438 2.181053
4.300164 1.890388
5.810443 1.675357
3.850933 2.364042
3.836071 1.575565
3.21853 2.001823
5.941778 2.213377
3.593361 2.452789
5.603741 2.203977
4.231444 1.96606
3.968287 1.612165
5.396802 2.009337
5.354352 1.793341
5.730363 1.818667
3.855218 1.852829
4.010974 1.906387
3.905118 1.892777
4.465258 2.169828
5.302392 2.115571
5.663527 1.739637
3.45375 1.877421
3.888578 2.010958
3.571262 2.830262
3.451287 2.147666
3.940554 2.043476
3.141515 2.060037
4.6257 2.205713
4.209604 2.347786
4.031981 1.568531
4.605926 2.218885
5.526865 2.419971
5.254119 1.701944
5.79945 2.044875
3.257437 2.350597
4.8313 1.806314
5.585905 1.456835
5.205941 2.832742
3.192456 1.526071
5.025604 1.722171
3.500649 1.96704
5.691634 1.916341
5.568934 1.839476
3.803794 1.98737
3.531343 2.01194
4.229213 2.028581
3.303161 2.215117
3.829052 1.788207
5.470492 2.129969
3.255155 2.043036
5.436712 1.597048
5.766599 1.910441
5.340637 2.272718
4.384385 1.965639
4.412282 1.872072
3.069092 2.40033
4.522861 2.382708
3.728901 2.072166
5.359156 1.920197
5.910378 2.500917
3.694556 2.069405
4.59283 1.623222
4.732174 2.279079
5.561379 1.997699
3.997815 1.878104
4.70458 2.006374
4.714167 2.235022
5.597352 2.09833
5.096915 1.927773
3.899064 2.216127
4.269313 1.724942
4.805033 1.872961
3.712662 1.539358
5.439654 1.874748
4.801744 1.416734
5.971892 2.087389
3.884815 2.305262
3.084784 2.366984
3.039919 1.833289
5.222074 1.928121
3.637393 1.788933
5.312463 1.921239
5.155208 1.502789
3.954449 2.017388
4.595269 2.10669
4.839327 2.170001
3.186227 2.155966
3.869735 2.203699
4.387169 1.780393
3.188345 1.977503
3.308439 1.748645
4.857003 2.056333
5.846785 2.055851
3.282078 1.916937
4.331048 1.641628
4.90782 2.003078
3.95946 2.322502
3.007555 2.172501
5.805979 2.010286
4.826764 2.146185
5.515046 2.360177
3.70581 2.25138
4.732137 2.178433
4.571429 1.88456
4.985842 2.124078
3.63168 1.685175
5.053937 2.292718
5.900983 2.034326
5.582642 1.635468
4.44039 2.094542
5.184277 2.367418
4.438076 1.507384
3.688982 1.881821
3.137082 2.215693
5.272985 1.648787
4.382092 2.228089
5.437622 1.820323
3.777725 2.335044
3.96611 2.029228
5.158488 1.734819
4.518353 2.489279
3.844432 2.367529
4.210183 2.021358
4.908569 2.324101
3.590624 1.944099
5.41231 1.517564
4.958248 1.96155
3.430584 2.388507
4.108606 2.127313
5.893924 2.263421
5.012432 2.176016
3.877261 2.175438
3.278805 1.97127
4.213155 1.963481
5.707028 1.93726
5.931584 2.256671
3.580326 2.297812
3.583779 2.217759
4.968607 1.800245
3.96359 1.803425
5.78539 2.235149
3.285244 2.062979
4.287093 2.181138
5.946779 1.884992
4.004069 2.361068
4.870363 1.849918
4.168021 2.297675
5.709702 1.253328
4.009092 2.283782
5.948956 2.321113
5.470198 2.138054
3.181735 1.851969
5.041444 2.060102
3.647491 2.244458
3.308411 2.704349
4.670614 2.288952
5.495627 1.898433
5.823568 2.100897
3.980804 1.761568
5.573532 2.127719
4.673432 1.347744
4.623353 2.002062
4.792377 1.842646
5.688717 2.352142
5.427958 1.431764
4.307015 2.040849
4.159271 2.094626
5.475827 1.750645
3.430054 2.033728
5.341402 1.965046
3.801767 1.61745
4.853842 1.969071
4.809118 1.630631
3.002521 2.274407
5.373098 2.010763
4.233109 1.988482
5.557339 1.935423
4.263403 1.92952
3.9045 2.275022
4.720262 2.547563
4.244289 2.297413
5.248545 1.81175
5.421492 2.029549
4.15965 2.359656
3.423726 2.070693
4.830697 1.947655
4.835817 2.048108
5.631315 2.071558
3.904744 2.139003
4.036414 2.098006
3.435957 1.823435
3.756757 1.996933
5.602975 1.281933
5.395075 2.063101
5.290158 1.653275
4.162038 2.010025
4.492867 2.109694
4.598376 2.015967
3.518822 2.271468
5.697053 1.835631
3.711092 1.895188
4.692194 2.161649
5.279648 2.131616
4.667691 1.797806
5.147189 2.159417
3.616356 2.10416
4.372617 2.086457
5.038924 1.825948
4.274393 1.574626
5.075303 2.132911
5.113275 1.919823
4.232223 2.006278
4.919068 1.78861
5.260543 1.857353
4.329243 2.18264
5.424887 2.121547
5.20186 2.173219
3.632727 2.00533
5.264992 1.936788
3.59726 1.826276
5.471199 1.555341
4.527956 2.08027
4.571083 1.838454
5.39364 2.133473
4.905445 2.096104
3.045009 2.212033
5.250867 1.984779
5.414042 2.131001
3.712363 2.132428
4.21106 1.801808
5.740242 2.591078
3.958963 1.767747
3.744582 1.892839
4.207447 1.900542
4.00917 2.297629
5.552094 2.071336
5.968897 2.0198
3.753801 2.242726
5.012462 2.016463
5.80737 1.585724
3.45808 1.573706
5.796893 1.809742
4.356922 1.818008
4.829441 1.562903
4.92314 1.832988
5.203734 2.192301
4.837689 2.068597
3.342432 1.852628
4.065833 1.653538
5.865271 2.007761
4.960177 1.811228
3.86014 1.813714
5.333384 1.724791
5.921561 1.983416
3.225855 1.911443
5.183135 2.041933
3.121112 1.883174
5.886008 1.753972
5.762246 2.107825
5.102179 1.704339
4.365489 1.670622
4.958575 1.647324
4.326561 1.860796
3.063333 1.724553
5.335062 2.149368
4.154311 2.352981
3.487641 2.220246
3.711622 2.383643
4.251373 2.106057
4.777149 1.842652
5.45599 2.039733
4.448059 1.729007
4.620265 2.147062
5.457622 2.26399
3.139181 1.880105
5.674306 1.899383
3.171035 1.801062
5.741641 2.271326
3.4705 1.604821
5.701711 1.946156
4.20732 2.016882
4.908435 2.043766
4.34821 2.274143
3.847092 2.041533
5.250883 2.327777
4.880101 2.194952
4.625579 2.441826
3.82302 1.840114
3.981592 2.271652
4.826035 2.318853
5.430983 1.823929
3.082889 1.616816
3.991555 2.178071
5.910283 2.046972
4.441881 1.851691
4.499505 2.39791
4.470332 1.871115
4.293589 1.996296
5.49438 1.711251
3.768829 2.253957
4.716093 2.084482
4.126068 1.735382
5.091059 2.273659
5.288684 2.076513
3.409281 2.560051
3.512118 1.410355
5.239876 1.542816
5.875762 1.96733
5.782381 1.95011
3.551549 2.555686
5.012101 1.738544
3.379471 2.319616
5.415508 1.755484
3.060536 1.864631
3.894859 2.029843
5.457054 1.784333
3.610365 1.818485
3.479469 2.121889
3.81245 2.037981
3.454961 2.340136
5.528731 1.977501
5.664621 1.830513
5.73003 2.631651
5.425338 2.193787
5.346166 2.199669
5.373102 2.144196
3.456504 2.34787
4.709982 2.032986
4.015741 2.217448
4.639677 2.362625
4.203974 1.825075
4.877446 2.370265
3.247262 1.990986
5.701672 1.914774
3.985618 1.563156
3.081252 1.95077
5.817376 2.310098
5.059526 2.052873
3.437811 1.990579
4.738764 2.637409
5.640225 1.662345
4.749817 1.360791
4.04064 2.260702
3.430043 2.083717
5.813934 2.263876
5.051512 2.069773
3.667381 1.896284
3.931019 1.51222
5.015424 1.403124
4.984827 1.957563
3.889139 1.908903
3.990863 2.2139
3.481139 2.356602
5.039419 2.137742
4.240098 1.53205
5.051472 1.859956
4.396038 2.100342
5.665721 1.651239
5.942517 2.392245
4.036179 1.980203
3.055614 2.385077
3.529894 1.701373
4.860021 2.24239
4.142704 1.93191
5.347575 1.841033
3.134655 2.33677
3.132209 1.902275
5.713837 2.390673
5.074918 1.760392
3.813607 1.699708
5.639678 1.520242
4.550839 1.930041
3.041658 1.809654
5.073686 2.275943
3.814735 1.881783
3.778914 1.913558
4.623981 1.805438
5.299987 1.604714
5.611404 2.365102
3.294655 2.297609
4.705721 2.571189
5.525485 1.810945
5.694558 1.781733
5.030914 1.939788
3.750537 2.19974
3.213112 1.589033
4.396307 2.00425
4.207842 2.253623
4.461574 1.494715
4.934146 2.068255
4.685214 2.066495
3.151654 2.257604
5.117009 2.167609
5.401632 1.660873
4.683151 1.709916
5.110332 2.170113
5.889797 2.08566
5.897936 1.497526
4.082469 2.199474
5.679279 2.09321
4.919302 2.108731
3.953544 1.621864
4.856101 1.829224
4.201816 1.885064
5.345149 1.536631
5.3383 2.031699
3.949204 2.063096
4.407453 2.037301
4.224684 2.274945
3.461184 1.728873
3.427491 1.43509
5.096051 1.822239
3.054317 1.523555
5.647863 2.04171
5.330458 1.574721
3.530128 1.872338
3.835336 2.193515
5.829107 1.867695
3.392167 1.828669
5.134463 2.233392
4.738348 2.261615
4.924367 2.541958
4.252263 2.265335
3.140772 1.992218
5.128394 2.261189
5.488024 2.334192
5.43383 2.384408
3.640026 1.947523
3.390535 2.07707
4.704404 2.325688
3.889117 1.510072
4.726045 1.352342
4.217518 2.306953
5.932124 2.023896
4.375352 1.892183
3.752177 1.44752
3.669384 2.139936
4.492742 1.810958
5.685765 2.01476
4.412237 1.636438
5.263907 1.596078
5.988854 1.944956
5.983158 2.182737
4.000391 1.608014
4.506655 1.984268
5.589163 2.2694
3.097337 1.93809
5.469146 1.842173
3.071174 2.174354
4.153022 2.352082
4.274995 1.790836
3.06069 1.741282
5.505769 1.80156
4.948006 2.011157
3.940932 1.740648
5.994936 1.694028
5.701282 2.020826
4.715329 1.801534
5.073422 2.565563
5.857125 1.861596
5.90447 1.964177
3.309179 2.062505
4.016917 2.145411
5.52028 1.821207
5.572066 1.570908
4.701447 2.053039
3.878533 1.962047
3.122193 2.159081
4.272511 2.027891
4.578282 1.985397
5.860744 1.801826
5.342594 1.912884
3.143342 2.546808
4.97993 1.669055
5.870556 1.669842
4.749494 2.016625
4.941208 1.999276
3.251872 1.83938
4.634118 2.31374
5.539231 1.916618
5.390687 1.966769
5.964684 2.107376
3.568852 1.844301
5.237514 1.641737
3.429408 2.103242
3.828427 2.020193
5.220275 2.201908
5.269513 1.882509
4.991193 2.095516
4.380416 2.248561
4.050895 1.914942
4.954055 2.132483
5.41932 1.917407
5.82864 2.234945
4.507766 1.569664
4.954729 1.767814
4.971937 2.58946
3.462878 1.775219
4.428324 2.464199
5.805208 1.69139
4.71063 2.517123
5.975143 1.694385
4.196635 1.969333
4.492892 1.885714
4.292277 1.798013
4.932402 2.028115
5.917348 2.030367
3.525839 2.085195
5.07745 1.688233
5.191438 1.791765
4.053728 1.952651
5.44941 2.431385
3.081212 1.777108
5.534191 1.693405
3.466438 2.013436
5.939786 1.938628
5.740326 1.858614
4.779404 2.334921
5.090872 1.799099
4.743639 1.968097
5.481171 1.975261
4.60902 2.243179
4.131001 2.148445
5.892095 1.7363
3.527387 2.058685
3.90669 1.905054
5.923274 1.398925
3.314701 1.656232
3.472164 1.990928
3.915827 1.818422
5.777557 2.148612
4.47833 1.729434
4.823547 2.064926
4.82891 2.4607
3.828601 2.106698
5.415544 2.073736
4.768048 2.039589
5.075961 1.606546
3.945236 1.871187
4.497007 2.074643
3.911079 1.922449
4.694437 2.269297
3.192063 2.264007
5.799755 1.772045
3.326688 2.10564
4.601485 1.994435
4.872843 1.78206
5.885128 2.612576
5.362203 1.855658
4.56798 1.963746
5.214402 2.160285
3.192533 1.927345
4.372006 2.298761
5.684685 2.216153
3.324036 1.87739
3.10161 2.087607
4.844143 2.157829
4.304541 2.210478
3.965505 1.911155
3.385588 2.064563
5.009128 1.691354
5.602648 2.339429
3.053674 1.85278
4.161623 2.557494
5.413881 2.347745
5.575397 2.210781
3.625862 2.027259
4.252302 1.548112
4.70559 1.887069
4.050894 1.631852
4.171738 1.883978
3.664366 1.976758
3.834168 1.865012
3.593865 2.367618
3.832561 2.019841
3.786734 2.013153
4.416957 1.969512
4.331245 1.953784
5.565406 1.8767
4.925902 1.830924
5.033847 1.572625
3.038145 1.67329
3.952498 1.87681
4.904184 2.112927
4.701425 1.867402
5.585024 1.988221
3.106324 2.134489
5.138863 2.232633
4.504873 2.166061
3.726991 1.77585
3.571401 2.005453
3.463508 1.671238
4.110456 2.16987
3.559648 1.850583
5.487879 2.114843
4.308431 1.839727
4.640762 2.657353
5.03044 2.147943
3.385874 1.867155
3.751291 1.930706
3.975622 2.183512
3.620541 1.678358
4.179539 1.923249
4.311309 1.709948
3.396242 1.721006
4.550037 1.750099
5.358366 1.517875
3.778141 2.108794
4.852125 2.449762
5.537302 1.970181
4.684653 1.250746
3.512897 1.546746
4.739134 2.09135
5.039602 1.952461
4.351741 2.073376
4.970983 1.592032
4.65015 1.731242
4.14949 1.976413
5.460198 1.930484
5.828857 1.893255
5.469073 1.609898
4.487 1.775733
5.747428 1.551628
3.978599 2.032726
3.479493 2.26965
3.70823 1.689318
5.55391 1.710163
3.274519 1.902792
4.105986 1.805902
5.524129 2.225662
5.145972 1.713392
5.386516 1.339956
3.945371 1.662096
4.814116 2.458782
3.95028 2.001976
4.413306 2.238746
4.858607 1.716599
5.641189 2.077015
4.507942 2.072899
3.151388 1.995952
3.226658 1.897561
5.328183 1.744423
3.286738 2.129309
4.967571 1.833232
5.042338 1.978011
3.058503 2.069042
4.724374 2.00892
5.070854 1.998084
5.207908 1.757304
3.516896 2.251472
5.658281 1.628237
3.491272 1.686036
5.570243 1.490676
3.557017 2.086861
4.282218 1.838467
5.488622 1.496103
3.873112 2.160264
3.20094 2.142636
3.831816 1.731911
5.688012 1.905499
4.996127 1.745219
5.083846 2.442528
5.672155 2.476068
5.327995 1.729997
3.39133 2.166023
5.298137 1.86645
5.567526 1.989967
5.925019 1.940305
4.089322 1.638734
5.938435 1.747696
3.112376 1.637027
5.008961 1.583486
5.641548 2.188099
5.30881 1.931455
5.602199 1.949392
3.140891 2.189788
4.200262 1.791154
3.779857 2.088844
4.936261 1.835895
3.420989 1.978545
4.983856 2.09968
3.483056 2.379588
4.066612 2.157616
3.58909 2.004645
5.865848 2.240727
4.654699 1.488766
5.816274 2.352569
3.388354 1.800641
3.531898 1.552862
4.461658 1.671236
3.540193 1.856782
4.657667 2.338764
4.809372 2.455568
4.81993 2.42736
4.155261 2.011033
4.142812 2.342425
5.656027 1.276914
3.958742 2.308014
4.576241 2.052994
5.744201 2.266843
3.490978 2.378806
4.799355 2.302955
3.981532 2.211448
5.269472 2.14013
3.404521 1.694339
3.64932 1.842149
3.849724 2.135002
3.261433 2.009694
3.954818 2.599896
4.141327 1.935154
4.28836 2.089038
3.093255 1.935773
4.264679 2.111561
3.410827 2.113565
3.704155 1.894894
4.513071 2.229902
4.017234 1.66182
5.083066 2.089474
5.462148 2.162361
4.736631 2.097472
5.481863 1.83351
5.179172 1.81171
5.393121 2.324565
5.627664 2.049095
5.398242 2.34816
4.454709 1.715411
3.199589 2.005178
3.821618 1.730142
4.153549 1.596552
4.459387 1.646716
3.484864 2.161626
3.24152 2.089689
5.203617 1.990078
5.19206 2.210281
5.930012 1.571341
3.184501 1.751694
5.501524 1.828778
4.79714 2.145787
3.184569 2.055756
5.216527 1.99742
3.804976 1.812287
5.554841 2.004666
5.433537 2.279064
5.390571 1.889175
3.173298 2.048626
3.446938 1.664864
3.392988 1.975749
4.398545 1.859814
4.115775 2.26247
5.64219 2.294695
3.125578 1.939753
3.572962 1.934835
4.496595 2.560368
5.83961 1.052098
3.262337 2.346052
4.311806 2.198591
5.406234 2.237623
4.353868 1.77611
5.871231 1.626833
4.949811 2.369958
3.449731 2.184933
3.028105 1.779572
5.107884 2.26286
5.495431 1.971111
3.656463 1.931164
4.04684 1.887711
3.889639 2.236357
5.072618 1.748527
3.480815 2.410233
3.519654 2.035065
5.011547 1.765532
5.220095 1.958304
4.898496 2.137628
3.24562 2.017978
3.931655 1.844289
5.927023 1.739707
5.745635 2.233031
3.00255 1.922215
5.454367 2.009066
4.951304 2.345394
4.061721 1.440692
4.801044 2.374279
5.705843 2.058635
4.511359 2.222936
4.333809 1.999752
5.911902 2.212972
4.744925 1.93719
5.364007 2.492108
4.929723 2.347209
4.618206 2.020186
3.778268 2.246528
4.147656 1.963563
4.925909 2.355091
4.234758 1.576262
4.766797 1.93451
3.77687 2.142421
3.446956 1.95321
5.938105 1.949367
4.734108 2.106102
5.126457 2.096029
5.557299 2.171453
4.320369 2.196275
3.917729 1.972044
3.596121 1.757744
3.630643 2.031055
3.905483 2.112764
4.674465 1.648064
4.250975 1.972294
4.907955 2.414446
3.335315 1.9334
4.566171 1.416945
5.403684 1.927474
4.899501 1.917099
3.919927 1.851828
3.88809 1.964545
4.648686 2.081404
3.322262 1.764754
3.596526 2.177403
4.161623 1.970968
3.744561 1.622495
5.301915 2.073737
4.525632 1.770622
3.142896 1.83735
4.862609 1.922321
5.741386 2.434292
3.863891 2.247484
3.294186 2.150557
3.663738 2.218536
4.478823 1.961507
3.154785 2.154139
5.480066 1.500859
5.80753 2.160765
4.268443 2.068998
3.327909 2.110562
5.394004 2.225527
5.741352 2.036057
3.883315 1.806314
5.109723 2.196929
3.880716 2.186641
3.428326 1.975391
4.237437 1.668549
3.49395 2.020856
3.456052 2.37522
4.594408 2.014045
3.052036 2.133405
4.374584 1.711656
5.248155 1.583622
4.005982 2.372321
3.346668 2.012259
3.11811 1.687502
3.454608 2.160667
5.85043 2.192005
4.776483 2.006041
3.989547 2.037163
5.824543 2.588294
4.031667 2.046523
4.177473 1.530119
5.05512 2.417739
3.854734 1.714088
5.766752 2.018403
3.611297 2.094384
4.010727 2.097087
5.772152 2.700934
4.75317 1.872808
3.855248 2.097747
4.75864 1.584067
4.135241 1.86224
4.571592 2.194853
4.525922 2.15566
4.146738 2.075194
3.765371 2.57493
4.212539 1.789971
5.71581 1.75566
3.733297 2.455418
5.507124 2.249194
4.807965 2.252257
4.06958 1.916268
4.548488 1.952882
4.810574 2.231263
4.366803 2.080231
4.615736 2.145741
5.288203 2.021861
3.31707 1.605008
4.360713 2.103806
5.700177 1.948553
5.629636 1.960787
4.031048 2.067579
3.278896 1.921945
3.503367 1.801335
4.362338 1.717155
4.563879 1.956126
4.828195 1.903332
4.254989 2.494134
4.113964 2.280387
5.817029 1.733301
3.22671 1.759617
3.721799 2.166332
4.702882 1.607173
3.73916 1.931158
4.293395 1.984597
3.239343 2.010537
3.676563 2.452727
5.48006 1.606321
5.19993 1.490668
5.352739 2.160831
5.242069 1.793439
3.13462 2.302999
4.043186 1.842953
4.482422 1.739633
4.016578 1.849588
5.962087 2.275918
5.628985 2.050022
3.244546 2.479142
5.487931 1.770098
4.151016 2.178088
4.323094 1.904774
3.693656 1.936368
4.411439 1.744379
5.052993 2.129333
4.225613 2.331534
3.727592 1.724357
3.856345 1.967241
4.068225 2.250761
3.163585 1.712631
5.582859 1.985388
4.937176 1.900262
5.95755 2.046775
4.601847 2.372796
3.916269 1.534899
5.280415 2.533875
4.086166 1.980869
5.366698 2.03097
3.809328 2.535746
3.517179 1.991686
4.12746 1.634887
3.939173 1.874922
5.808143 1.636792
4.11714 2.430106
5.007973 2.396301
3.458107 1.523544
5.495016 2.019069
5.987862 2.214944
4.796474 1.823188
5.486789 1.946231
4.40025 2.196612
4.934894 1.642289
4.583649 2.621399
4.767057 2.092682
5.962948 1.910643
4.493934 1.896775
5.533053 2.128113
5.310359 1.648685
5.649889 1.972879
5.513547 1.943453
3.565803 1.930913
5.382998 1.978005
5.608338 2.415963
5.316475 2.441201
5.617072 1.97702
3.415563 1.901458
5.284519 2.080157
4.532774 2.317377
3.126917 1.924994
5.202007 2.063627
5.930412 1.95855
3.595389 2.093457
4.819657 1.690173
5.727368 2.09435
4.360472 1.742635
3.211843 1.859978
4.514951 2.438471
5.576516 2.121192
5.403466 2.131118
4.594886 2.131286
4.730597 2.086422
3.739731 2.101773
5.059871 2.14346
4.581436 1.425508
4.763334 1.748376
3.647965 1.893174
3.353528 2.210565
4.190492 1.90714
4.638899 1.892127
5.422334 2.025604
5.747362 1.89434
4.775807 1.702994
5.716809 1.727252
4.295781 2.189005
5.951376 2.04041
4.744462 1.941334
4.330835 1.789434
3.491668 1.913228
4.500069 2.197812
4.59241 1.757707
4.173588 1.951442
3.962242 2.213473
5.860945 1.791993
5.594467 1.594556
5.556377 2.157171
3.804862 1.971686
3.115237 1.406884
4.856281 2.226773
3.406586 1.799068
5.751105 2.343608
5.978983 1.366732
5.956537 1.699591
5.906893 1.794282
4.055004 1.766677
3.78295 2.02615
5.826072 2.001133
3.323126 1.853855
4.026902 1.78909
3.553142 1.884414
4.969107 2.004314
3.062036 1.663824
4.094027 2.262778
5.893875 1.636954
3.704583 2.278013
5.454645 1.909214
4.154605 2.551535
3.87858 1.786666
3.523876 1.693736
5.775992 2.251823
5.616009 1.51204
4.881008 2.098331
4.023283 1.746594
4.076447 2.110872
3.811056 2.407382
3.421298 2.487686
3.768355 2.308721
3.878786 1.843784
5.465405 2.213793
5.025058 2.068311
3.958472 2.266721
3.532728 1.902392
4.497247 2.108835
3.783906 2.471315
4.887794 2.004184
5.443351 2.232992
5.790824 1.512252
4.868914 1.831815
4.661805 1.568071
3.512831 2.59158
3.125304 1.912297
4.421336 1.918892
3.303933 2.175882
5.938526 1.846162
5.530962 1.901345
4.530374 2.857793
3.079561 2.006398
4.068367 1.776703
5.156362 1.552145
3.139822 1.715057
4.401773 1.866874
5.926281 1.984883
5.591361 1.898264
5.080289 2.259074
3.790577 2.321606
3.870097 1.658169
4.9557 2.489237
4.880089 2.208974
5.095837 1.700884
3.633706 2.48838
3.014595 1.952395
4.947286 1.807411
3.857722 1.793473
5.001844 2.229704
5.594669 2.204948
4.436378 1.798602
4.564789 1.563134
3.310121 2.022011
4.006082 2.083371
4.261232 1.981532
5.663821 2.128566
5.285691 1.976775
5.216775 2.020601
3.011045 2.181937
5.650688 1.680439
4.194673 1.890173
4.577075 2.042531
4.084757 1.976223
4.545485 1.544744
5.280682 1.702473
3.341737 1.643333
5.699989 2.212636
4.722424 1.962971
5.325583 1.934446
3.623286 2.12999
4.032191 2.157708
3.941367 1.525906
5.416958 2.176882
5.993329 2.055596
4.017697 1.864666
3.48765 1.800688
3.910735 1.71077
5.773077 1.838544
4.0281 2.206146
3.498236 2.279766
4.178018 2.392347
3.563615 1.85334
4.302089 2.095911
3.343857 2.447281
4.094584 2.197538
5.965586 1.955048
5.76944 2.021652
3.062285 2.146388
3.895129 2.175336
3.476001 2.095808
